,Cluster ID,Taxonomy,Kingdom,Subkingdom,Phylum,Class,Order/Sublcass,Family,Genus,Species,Total,1. ICM_APP_Ev9;APP_0001_2005_09_17,2. ICM_APP_Ev9;APP_0002_2005_09_18,3. ICM_APP_Ev9;APP_0003_2005_09_21,4. ICM_APP_Ev9;APP_0004_2004_05_17,5. ICM_APP_Ev9;APP_0005_2005_01_13,6. ICM_APP_Ev9;APP_0006_2005_01_13,7. ICM_APP_Ev9;APP_0007_2005_05_23,8. ICM_APP_Ev9;APP_0008_2005_05_23,9. ICM_AWP_Ev9;AWP_0017_2007_08_26,10. ICM_AWP_Ev9;AWP_0020_2007_08_26,11. ICM_DOF_Ev9;DOF_0001_1997_02_04,12. ICM_DSE_Ev9;DSE_0001_2008_08_11,13. ICM_DSE_Ev9;DSE_0002_2008_08_11,14. ICM_DSE_Ev9;DSE_0003_2008_08_11,15. ICM_DSE_Ev9;DSE_0004_2008_06_20,16. ICM_DSE_Ev9;DSE_0005_2008_08_11,17. ICM_DSE_Ev9;DSE_0006_2008_06_20,18. ICM_GPS_Ev9;GPS_0001_2001_10_29,19. ICM_GPS_Ev9;GPS_0002_2001_10_29,20. ICM_GPS_Ev9;GPS_0003_2005_11_14,21. ICM_GPS_Ev9;GPS_0004_2005_11_14,22. ICM_GPS_Ev9;GPS_0005_2005_12_07,23. ICM_GPS_Ev9;GPS_0006_2000_08_24,24. ICM_GPS_Ev9;GPS_0007_2000_08_24,25. ICM_GPS_Ev9;GPS_0008_2002_08_12,26. ICM_GPS_Ev9;GPS_0009_2002_08_11,27. ICM_GPS_Ev9;GPS_0010_2003_12_08,28. ICM_GPS_Ev9;GPS_0011_2003_12_08,29. ICM_GPS_Ev9;GPS_0012_2003_12_08,30. ICM_GPS_Ev9;GPS_0013_2003_12_09,31. ICM_GPS_Ev9;GPS_0014_2007_10_24,32. ICM_GPS_Ev9;GPS_0015_2007_10_26,33. ICM_GPS_Ev9;GPS_0016_2007_10_23,34. ICM_JRV_Ev9;JRV_0003_2000_02_22,35. ICM_JRV_Ev9;JRV_0004_2000_02_22,36. ICM_JRV_Ev9;JRV_0005_2000_07_31,37. ICM_JRV_Ev9;JRV_0006_2000_07_31,38. ICM_JRV_Ev9;JRV_0007_2000_05_02,39. ICM_JRV_Ev9;JRV_0009_2000_05_02,40.ICM_JRV_Ev9;JRV_0010_2000_05_02,41. ICM_JRV_Ev9;JRV_0011_2000_05_02,42. ICM_JRV_Ev9;JRV_0012_2000_09_25,43. ICM_JRV_Ev9;JRV_0013_2000_09_25,44. ICM_JRV_Ev9;JRV_0014_2000_07_31,45. ICM_JRV_Ev9;JRV_0015_2000_09_25,46. ICM_JRV_Ev9;JRV_0016_2000_09_25,47. ICM_LCR_Ev9;LCR_0007_2009_01_13,48. ICM_WBS_Ev9;WBS_0001_2006_09_01,49. ICM_WBS_Ev9;WBS_0002_2006_09_01,50. ICM_WBS_Ev9;WBS_0003_2006_09_01,51. ICM_WBS_Ev9;WBS_0004_2006_09_01,52. ICM_WBS_Ev9;WBS_0005_2006_08_30,53. ICM_WBS_Ev9;WBS_0006_2006_09_02,54. ICM_WBS_Ev9;WBS_0007_2006_09_02,55. ICM_WBS_Ev9;WBS_0008_2006_09_02,56. ICM_WBS_Ev9;WBS_0009_2006_09_02
519,Eukarya_03_28872,Eukarya,Fungi,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,Eukarya_03_28885,Eukarya,Fungi,Dikarya,Ascomycota,Eurotiomycetes,Eurotiales,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
521,Eukarya_03_28934,Eukarya,Fungi,Dikarya,Basidiomycota,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,Eukarya_03_28992,Eukarya,Fungi,Dikarya,Ascomycota,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,Eukarya_03_29136,Eukarya,Fungi,Dikarya,Basidiomycota,Agaricomycetes,Hymenomycetidae,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
524,Eukarya_03_29151,Eukarya,Fungi,Dikarya,Ascomycota,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,Eukarya_03_29212,Eukarya,Fungi,Dikarya,Ascomycota,Dothideomycetes,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
526,Eukarya_03_29384,Eukarya,Fungi,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,Eukarya_03_29403,Eukarya,Fungi,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,Eukarya_03_29468,Eukarya,Fungi,Dikarya,Basidiomycota,Agaricomycetes,Hymenomycetidae,,,,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,Eukarya_03_29645,Eukarya,Fungi,Dikarya,Ascomycota,Dothideomycetes,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,Eukarya_03_29653,Eukarya,Fungi,Dikarya,Ascomycota,Pezizomycetes,Pezizales,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
531,Eukarya_03_29733,Eukarya,Fungi,Dikarya,Basidiomycota,,,,,,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,Eukarya_03_29769,Eukarya,Fungi,Dikarya,Ascomycota,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,Eukarya_03_29774,Eukarya,Fungi,Dikarya,Ascomycota,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,Eukarya_03_29778,Eukarya,Fungi,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
535,Eukarya_03_29809,Eukarya,Fungi,,,,,,,,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,Eukarya_03_29877,Eukarya,Fungi,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,Eukarya_03_30010,Eukarya,Fungi,Dikarya,Ascomycota,Pezizomycetes,Pezizales,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,Eukarya_03_30108,Eukarya,Fungi,Dikarya,Ascomycota,Pezizomycetes,Pezizales,,,,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,Eukarya_03_30139,Eukarya,Fungi,,,,,,,,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,Eukarya_03_30144,Eukarya,Fungi,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,Eukarya_03_30147,Eukarya,Fungi,Dikarya,Basidiomycota,Agaricomycetes,Hymenomycetidae,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,Eukarya_03_30181,Eukarya,Fungi,Dikarya,Basidiomycota,Agaricomycetes,Hymenomycetidae,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
543,Eukarya_03_30237,Eukarya,Fungi,Dikarya,Ascomycota,Pezizomycetes,Pezizales,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,Eukarya_03_30264,Eukarya,Fungi,Dikarya,Ascomycota,Pezizomycetes,Pezizales,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
545,Eukarya_03_30317,Eukarya,Fungi,,,,,,,,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
546,Eukarya_03_30325,Eukarya,Fungi,Dikarya,Ascomycota,Pezizomycetes,Pezizales,,,,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,Eukarya_03_30348,Eukarya,Fungi,Dikarya,Ascomycota,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,Eukarya_03_30580,Eukarya,Fungi,Dikarya,Basidiomycota,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,Eukarya_03_30601,Eukarya,Fungi,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,Eukarya_03_30835,Eukarya,Fungi,Dikarya,Basidiomycota,,,,,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,Eukarya_03_30951,Eukarya,Fungi,Dikarya,Ascomycota,Pezizomycetes,Pezizales,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,Eukarya_03_30954,Eukarya,Fungi,Dikarya,Basidiomycota,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,Eukarya_03_31103,Eukarya,Fungi,Dikarya,Basidiomycota,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,Eukarya_03_31105,Eukarya,Fungi,Dikarya,Ascomycota,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,Eukarya_03_31170,Eukarya,Fungi,Dikarya,Ascomycota,Dothideomycetes,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
556,Eukarya_03_31259,Eukarya,Fungi,Dikarya,Ascomycota,Eurotiomycetes,Eurotiales,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
557,Eukarya_03_31349,Eukarya,Fungi,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,Eukarya_03_31388,Eukarya,Fungi,Dikarya,Ascomycota,Pezizomycetes,Pezizales,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
559,Eukarya_03_31455,Eukarya,Fungi,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
560,Eukarya_03_31520,Eukarya,Fungi,Dikarya,Ascomycota,Eurotiomycetes,Eurotiales,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
561,Eukarya_03_31531,Eukarya,Fungi,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,Eukarya_03_31630,Eukarya,Fungi,Dikarya,Basidiomycota,Agaricomycetes,Hymenomycetidae,,,,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,Eukarya_03_31631,Eukarya,Fungi,Dikarya,Basidiomycota,Agaricomycetes,Hymenomycetidae,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,Eukarya_03_31747,Eukarya,Fungi,Dikarya,Basidiomycota,Agaricomycetes,Hymenomycetidae,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
565,Eukarya_03_31805,Eukarya,Fungi,Dikarya,Ascomycota,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
566,Eukarya_03_31809,Eukarya,Fungi,,,,,,,,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,Eukarya_03_31820,Eukarya,Fungi,Dikarya,Basidiomycota,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,Eukarya_03_31900,Eukarya,Fungi,Dikarya,Ascomycota,Pezizomycetes,Pezizales,,,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,Eukarya_03_31906,Eukarya,Fungi,Dikarya,Ascomycota,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,Eukarya_03_32271,Eukarya,Fungi,Dikarya,Basidiomycota,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
571,Eukarya_03_32432,Eukarya,Fungi,Dikarya,Basidiomycota,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,Eukarya_03_32490,Eukarya,Fungi,Dikarya,Basidiomycota,,,,,,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
573,Eukarya_03_32496,Eukarya,Fungi,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
574,Eukarya_03_32610,Eukarya,Fungi,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
575,Eukarya_03_32615,Eukarya,Fungi,Dikarya,Ascomycota,Dothideomycetes,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
576,Eukarya_03_32870,Eukarya,Fungi,Dikarya,Basidiomycota,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,Eukarya_03_32878,Eukarya,Fungi,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
578,Eukarya_03_33062,Eukarya,Fungi,Dikarya,Basidiomycota,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,Eukarya_03_33133,Eukarya,Fungi,Dikarya,Basidiomycota,Agaricomycetes,Hymenomycetidae,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
580,Eukarya_03_33178,Eukarya,Fungi,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,Eukarya_03_33183,Eukarya,Fungi,Dikarya,Basidiomycota,Agaricomycetes,Hymenomycetidae,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,Eukarya_03_33316,Eukarya,Fungi,Dikarya,Basidiomycota,Agaricomycetes,Hymenomycetidae,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,Eukarya_03_33385,Eukarya,Fungi,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,Eukarya_03_33504,Eukarya,Fungi,Dikarya,Basidiomycota,Agaricomycetes,Hymenomycetidae,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,Eukarya_03_33925,Eukarya,Fungi,Dikarya,Ascomycota,Dothideomycetes,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,Eukarya_03_34053,Eukarya,Fungi,,,,,,,,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,Eukarya_03_34064,Eukarya,Fungi,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,Eukarya_03_34126,Eukarya,Fungi,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
589,Eukarya_03_34174,Eukarya,Fungi,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,Eukarya_03_34183,Eukarya,Fungi,Dikarya,Basidiomycota,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,Eukarya_03_34214,Eukarya,Fungi,Dikarya,Basidiomycota,Agaricomycetes,Hymenomycetidae,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,Eukarya_03_34236,Eukarya,Fungi,Dikarya,Basidiomycota,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,Eukarya_03_34266,Eukarya,Fungi,Dikarya,Basidiomycota,Agaricomycetes,Hymenomycetidae,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,Eukarya_03_34292,Eukarya,Fungi,Dikarya,Basidiomycota,Agaricomycetes,Hymenomycetidae,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,Eukarya_03_34388,Eukarya,Fungi,Dikarya,Ascomycota,Pezizomycetes,Pezizales,,,,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
